year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version
2016,North Carolina,NC,Onslow,37133,President,Other,NA,2499,57135,20190722
2016,North Carolina,NC,Orange,37135,President,Hillary Clinton,democrat,59923,82340,20190722
2016,North Carolina,NC,Orange,37135,President,Donald Trump,republican,18557,82340,20190722
2016,North Carolina,NC,Orange,37135,President,Other,NA,3860,82340,20190722
2016,North Carolina,NC,Pamlico,37137,President,Hillary Clinton,democrat,2448,6870,20190722
2016,North Carolina,NC,Pamlico,37137,President,Donald Trump,republican,4258,6870,20190722
2016,North Carolina,NC,Pamlico,37137,President,Other,NA,164,6870,20190722
2016,North Carolina,NC,Pasquotank,37139,President,Hillary Clinton,democrat,8615,17391,20190722
2016,North Carolina,NC,Pasquotank,37139,President,Donald Trump,republican,8180,17391,20190722
2016,North Carolina,NC,Pasquotank,37139,President,Other,NA,596,17391,20190722
2016,North Carolina,NC,Pender,37141,President,Hillary Clinton,democrat,9354,27885,20190722
2016,North Carolina,NC,Pender,37141,President,Donald Trump,republican,17639,27885,20190722
2016,North Carolina,NC,Pender,37141,President,Other,NA,892,27885,20190722
2016,North Carolina,NC,Perquimans,37143,President,Hillary Clinton,democrat,2319,6708,20190722
2016,North Carolina,NC,Perquimans,37143,President,Donald Trump,republican,4177,6708,20190722
2016,North Carolina,NC,Perquimans,37143,President,Other,NA,212,6708,20190722
2016,North Carolina,NC,Person,37145,President,Hillary Clinton,democrat,7833,19615,20190722
2016,North Carolina,NC,Person,37145,President,Donald Trump,republican,11185,19615,20190722
2016,North Carolina,NC,Person,37145,President,Other,NA,597,19615,20190722
2016,North Carolina,NC,Pitt,37147,President,Hillary Clinton,democrat,41824,80527,20190722
2016,North Carolina,NC,Pitt,37147,President,Donald Trump,republican,35691,80527,20190722
2016,North Carolina,NC,Pitt,37147,President,Other,NA,3012,80527,20190722
2016,North Carolina,NC,Polk,37149,President,Hillary Clinton,democrat,3735,10934,20190722
2016,North Carolina,NC,Polk,37149,President,Donald Trump,republican,6768,10934,20190722
2016,North Carolina,NC,Polk,37149,President,Other,NA,431,10934,20190722
2016,North Carolina,NC,Randolph,37151,President,Hillary Clinton,democrat,13194,64575,20190722
2016,North Carolina,NC,Randolph,37151,President,Donald Trump,republican,49430,64575,20190722
2016,North Carolina,NC,Randolph,37151,President,Other,NA,1951,64575,20190722
2016,North Carolina,NC,Richmond,37153,President,Hillary Clinton,democrat,8501,19328,20190722
2016,North Carolina,NC,Richmond,37153,President,Donald Trump,republican,10383,19328,20190722
2016,North Carolina,NC,Richmond,37153,President,Other,NA,444,19328,20190722
2016,North Carolina,NC,Robeson,37155,President,Hillary Clinton,democrat,19016,40858,20190722
2016,North Carolina,NC,Robeson,37155,President,Donald Trump,republican,20762,40858,20190722
2016,North Carolina,NC,Robeson,37155,President,Other,NA,1080,40858,20190722
2016,North Carolina,NC,Rockingham,37157,President,Hillary Clinton,democrat,14228,42278,20190722
2016,North Carolina,NC,Rockingham,37157,President,Donald Trump,republican,26830,42278,20190722
2016,North Carolina,NC,Rockingham,37157,President,Other,NA,1220,42278,20190722
2016,North Carolina,NC,Rowan,37159,President,Hillary Clinton,democrat,19400,64369,20190722
2016,North Carolina,NC,Rowan,37159,President,Donald Trump,republican,42810,64369,20190722
2016,North Carolina,NC,Rowan,37159,President,Other,NA,2159,64369,20190722
2016,North Carolina,NC,Rutherford,37161,President,Hillary Clinton,democrat,7512,30307,20190722
2016,North Carolina,NC,Rutherford,37161,President,Donald Trump,republican,21871,30307,20190722
2016,North Carolina,NC,Rutherford,37161,President,Other,NA,924,30307,20190722
2016,North Carolina,NC,Sampson,37163,President,Hillary Clinton,democrat,10547,25928,20190722
2016,North Carolina,NC,Sampson,37163,President,Donald Trump,republican,14838,25928,20190722
2016,North Carolina,NC,Sampson,37163,President,Other,NA,543,25928,20190722
2016,North Carolina,NC,Scotland,37165,President,Hillary Clinton,democrat,7319,13928,20190722
2016,North Carolina,NC,Scotland,37165,President,Donald Trump,republican,6256,13928,20190722
2016,North Carolina,NC,Scotland,37165,President,Other,NA,353,13928,20190722
2016,North Carolina,NC,Stanly,37167,President,Hillary Clinton,democrat,7094,29917,20190722
2016,North Carolina,NC,Stanly,37167,President,Donald Trump,republican,21964,29917,20190722
2016,North Carolina,NC,Stanly,37167,President,Other,NA,859,29917,20190722
2016,North Carolina,NC,Stokes,37169,President,Hillary Clinton,democrat,4665,22550,20190722
2016,North Carolina,NC,Stokes,37169,President,Donald Trump,republican,17116,22550,20190722
2016,North Carolina,NC,Stokes,37169,President,Other,NA,769,22550,20190722
2016,North Carolina,NC,Surry,37171,President,Hillary Clinton,democrat,7488,32196,20190722
2016,North Carolina,NC,Surry,37171,President,Donald Trump,republican,23671,32196,20190722
2016,North Carolina,NC,Surry,37171,President,Other,NA,1037,32196,20190722
2016,North Carolina,NC,Swain,37173,President,Hillary Clinton,democrat,2196,6124,20190722
2016,North Carolina,NC,Swain,37173,President,Donald Trump,republican,3565,6124,20190722
2016,North Carolina,NC,Swain,37173,President,Other,NA,363,6124,20190722
2016,North Carolina,NC,Transylvania,37175,President,Hillary Clinton,democrat,6558,17869,20190722
2016,North Carolina,NC,Transylvania,37175,President,Donald Trump,republican,10520,17869,20190722
2016,North Carolina,NC,Transylvania,37175,President,Other,NA,791,17869,20190722
2016,North Carolina,NC,Tyrrell,37177,President,Hillary Clinton,democrat,720,1739,20190722
2016,North Carolina,NC,Tyrrell,37177,President,Donald Trump,republican,975,1739,20190722
2016,North Carolina,NC,Tyrrell,37177,President,Other,NA,44,1739,20190722
2016,North Carolina,NC,Union,37179,President,Hillary Clinton,democrat,34337,105710,20190722
2016,North Carolina,NC,Union,37179,President,Donald Trump,republican,66707,105710,20190722
2016,North Carolina,NC,Union,37179,President,Other,NA,4666,105710,20190722
2016,North Carolina,NC,Vance,37181,President,Hillary Clinton,democrat,12229,19977,20190722
2016,North Carolina,NC,Vance,37181,President,Donald Trump,republican,7332,19977,20190722
2016,North Carolina,NC,Vance,37181,President,Other,NA,416,19977,20190722
2016,North Carolina,NC,Wake,37183,President,Hillary Clinton,democrat,302736,527624,20190722
2016,North Carolina,NC,Wake,37183,President,Donald Trump,republican,196082,527624,20190722
2016,North Carolina,NC,Wake,37183,President,Other,NA,28806,527624,20190722
2016,North Carolina,NC,Warren,37185,President,Hillary Clinton,democrat,6413,9842,20190722
2016,North Carolina,NC,Warren,37185,President,Donald Trump,republican,3214,9842,20190722
2016,North Carolina,NC,Warren,37185,President,Other,NA,215,9842,20190722
2016,North Carolina,NC,Washington,37187,President,Hillary Clinton,democrat,3510,6165,20190722
2016,North Carolina,NC,Washington,37187,President,Donald Trump,republican,2564,6165,20190722
2016,North Carolina,NC,Washington,37187,President,Other,NA,91,6165,20190722
2016,North Carolina,NC,Watauga,37189,President,Hillary Clinton,democrat,14138,29985,20190722
2016,North Carolina,NC,Watauga,37189,President,Donald Trump,republican,13697,29985,20190722
2016,North Carolina,NC,Watauga,37189,President,Other,NA,2150,29985,20190722
2016,North Carolina,NC,Wayne,37191,President,Hillary Clinton,democrat,21770,50689,20190722
2016,North Carolina,NC,Wayne,37191,President,Donald Trump,republican,27540,50689,20190722
2016,North Carolina,NC,Wayne,37191,President,Other,NA,1379,50689,20190722
2016,North Carolina,NC,Wilkes,37193,President,Hillary Clinton,democrat,6638,31296,20190722
2016,North Carolina,NC,Wilkes,37193,President,Donald Trump,republican,23752,31296,20190722
2016,North Carolina,NC,Wilkes,37193,President,Other,NA,906,31296,20190722
2016,North Carolina,NC,Wilson,37195,President,Hillary Clinton,democrat,19663,38135,20190722
2016,North Carolina,NC,Wilson,37195,President,Donald Trump,republican,17531,38135,20190722
2016,North Carolina,NC,Wilson,37195,President,Other,NA,941,38135,20190722
2016,North Carolina,NC,Yadkin,37197,President,Hillary Clinton,democrat,3160,17624,20190722
2016,North Carolina,NC,Yadkin,37197,President,Donald Trump,republican,13880,17624,20190722
2016,North Carolina,NC,Yadkin,37197,President,Other,NA,584,17624,20190722
2016,North Carolina,NC,Yancey,37199,President,Hillary Clinton,democrat,3196,9960,20190722
2016,North Carolina,NC,Yancey,37199,President,Donald Trump,republican,6385,9960,20190722
2016,North Carolina,NC,Yancey,37199,President,Other,NA,379,9960,20190722
2016,North Dakota,ND,Adams,38001,President,Hillary Clinton,democrat,216,1218,20190722
2016,North Dakota,ND,Adams,38001,President,Donald Trump,republican,909,1218,20190722
2016,North Dakota,ND,Adams,38001,President,Other,NA,93,1218,20190722
2016,North Dakota,ND,Barnes,38003,President,Hillary Clinton,democrat,1597,5344,20190722
2016,North Dakota,ND,Barnes,38003,President,Donald Trump,republican,3160,5344,20190722
2016,North Dakota,ND,Barnes,38003,President,Other,NA,587,5344,20190722
2016,North Dakota,ND,Benson,38005,President,Hillary Clinton,democrat,842,2011,20190722
2016,North Dakota,ND,Benson,38005,President,Donald Trump,republican,929,2011,20190722
2016,North Dakota,ND,Benson,38005,President,Other,NA,240,2011,20190722
2016,North Dakota,ND,Billings,38007,President,Hillary Clinton,democrat,59,605,20190722
2016,North Dakota,ND,Billings,38007,President,Donald Trump,republican,495,605,20190722
2016,North Dakota,ND,Billings,38007,President,Other,NA,51,605,20190722
2016,North Dakota,ND,Bottineau,38009,President,Hillary Clinton,democrat,736,3494,20190722
2016,North Dakota,ND,Bottineau,38009,President,Donald Trump,republican,2494,3494,20190722
2016,North Dakota,ND,Bottineau,38009,President,Other,NA,264,3494,20190722
2016,North Dakota,ND,Bowman,38011,President,Hillary Clinton,democrat,227,1787,20190722
2016,North Dakota,ND,Bowman,38011,President,Donald Trump,republican,1446,1787,20190722
2016,North Dakota,ND,Bowman,38011,President,Other,NA,114,1787,20190722
2016,North Dakota,ND,Burke,38013,President,Hillary Clinton,democrat,119,1052,20190722
2016,North Dakota,ND,Burke,38013,President,Donald Trump,republican,895,1052,20190722
2016,North Dakota,ND,Burke,38013,President,Other,NA,38,1052,20190722
2016,North Dakota,ND,Burleigh,38015,President,Hillary Clinton,democrat,10881,47979,20190722
2016,North Dakota,ND,Burleigh,38015,President,Donald Trump,republican,32532,47979,20190722
2016,North Dakota,ND,Burleigh,38015,President,Other,NA,4566,47979,20190722
2016,North Dakota,ND,Cass,38017,President,Hillary Clinton,democrat,31361,80821,20190722
2016,North Dakota,ND,Cass,38017,President,Donald Trump,republican,39816,80821,20190722
2016,North Dakota,ND,Cass,38017,President,Other,NA,9644,80821,20190722
2016,North Dakota,ND,Cavalier,38019,President,Hillary Clinton,democrat,476,2006,20190722
2016,North Dakota,ND,Cavalier,38019,President,Donald Trump,republican,1357,2006,20190722
2016,North Dakota,ND,Cavalier,38019,President,Other,NA,173,2006,20190722
2016,North Dakota,ND,Dickey,38021,President,Hillary Clinton,democrat,554,2407,20190722
2016,North Dakota,ND,Dickey,38021,President,Donald Trump,republican,1667,2407,20190722
2016,North Dakota,ND,Dickey,38021,President,Other,NA,186,2407,20190722
2016,North Dakota,ND,Divide,38023,President,Hillary Clinton,democrat,245,1219,20190722
2016,North Dakota,ND,Divide,38023,President,Donald Trump,republican,867,1219,20190722
2016,North Dakota,ND,Divide,38023,President,Other,NA,107,1219,20190722
2016,North Dakota,ND,Dunn,38025,President,Hillary Clinton,democrat,358,2243,20190722
2016,North Dakota,ND,Dunn,38025,President,Donald Trump,republican,1771,2243,20190722
2016,North Dakota,ND,Dunn,38025,President,Other,NA,114,2243,20190722
2016,North Dakota,ND,Eddy,38027,President,Hillary Clinton,democrat,355,1231,20190722
2016,North Dakota,ND,Eddy,38027,President,Donald Trump,republican,791,1231,20190722
2016,North Dakota,ND,Eddy,38027,President,Other,NA,85,1231,20190722
2016,North Dakota,ND,Emmons,38029,President,Hillary Clinton,democrat,215,1981,20190722
2016,North Dakota,ND,Emmons,38029,President,Donald Trump,republican,1677,1981,20190722
2016,North Dakota,ND,Emmons,38029,President,Other,NA,89,1981,20190722
2016,North Dakota,ND,Foster,38031,President,Hillary Clinton,democrat,347,1719,20190722
2016,North Dakota,ND,Foster,38031,President,Donald Trump,republican,1241,1719,20190722
2016,North Dakota,ND,Foster,38031,President,Other,NA,131,1719,20190722
2016,North Dakota,ND,Golden Valley,38033,President,Hillary Clinton,democrat,99,957,20190722
2016,North Dakota,ND,Golden Valley,38033,President,Donald Trump,republican,796,957,20190722
2016,North Dakota,ND,Golden Valley,38033,President,Other,NA,62,957,20190722
2016,North Dakota,ND,Grand Forks,38035,President,Hillary Clinton,democrat,10851,30365,20190722
2016,North Dakota,ND,Grand Forks,38035,President,Donald Trump,republican,16340,30365,20190722
2016,North Dakota,ND,Grand Forks,38035,President,Other,NA,3174,30365,20190722
2016,North Dakota,ND,Grant,38037,President,Hillary Clinton,democrat,185,1381,20190722
2016,North Dakota,ND,Grant,38037,President,Donald Trump,republican,1108,1381,20190722
2016,North Dakota,ND,Grant,38037,President,Other,NA,88,1381,20190722
2016,North Dakota,ND,Griggs,38039,President,Hillary Clinton,democrat,298,1265,20190722
2016,North Dakota,ND,Griggs,38039,President,Donald Trump,republican,847,1265,20190722
2016,North Dakota,ND,Griggs,38039,President,Other,NA,120,1265,20190722
2016,North Dakota,ND,Hettinger,38041,President,Hillary Clinton,democrat,168,1296,20190722
2016,North Dakota,ND,Hettinger,38041,President,Donald Trump,republican,1050,1296,20190722
2016,North Dakota,ND,Hettinger,38041,President,Other,NA,78,1296,20190722
2016,North Dakota,ND,Kidder,38043,President,Hillary Clinton,democrat,179,1376,20190722
2016,North Dakota,ND,Kidder,38043,President,Donald Trump,republican,1111,1376,20190722
2016,North Dakota,ND,Kidder,38043,President,Other,NA,86,1376,20190722
2016,North Dakota,ND,LaMoure,38045,President,Hillary Clinton,democrat,502,2151,20190722
2016,North Dakota,ND,LaMoure,38045,President,Donald Trump,republican,1481,2151,20190722
2016,North Dakota,ND,LaMoure,38045,President,Other,NA,168,2151,20190722
2016,North Dakota,ND,Logan,38047,President,Hillary Clinton,democrat,114,1067,20190722
2016,North Dakota,ND,Logan,38047,President,Donald Trump,republican,888,1067,20190722
2016,North Dakota,ND,Logan,38047,President,Other,NA,65,1067,20190722
2016,North Dakota,ND,McHenry,38049,President,Hillary Clinton,democrat,490,2820,20190722
2016,North Dakota,ND,McHenry,38049,President,Donald Trump,republican,2050,2820,20190722
2016,North Dakota,ND,McHenry,38049,President,Other,NA,280,2820,20190722
2016,North Dakota,ND,McIntosh,38051,President,Hillary Clinton,democrat,235,1446,20190722
2016,North Dakota,ND,McIntosh,38051,President,Donald Trump,republican,1100,1446,20190722
2016,North Dakota,ND,McIntosh,38051,President,Other,NA,111,1446,20190722
2016,North Dakota,ND,McKenzie,38053,President,Hillary Clinton,democrat,698,4672,20190722
2016,North Dakota,ND,McKenzie,38053,President,Donald Trump,republican,3670,4672,20190722
2016,North Dakota,ND,McKenzie,38053,President,Other,NA,304,4672,20190722
2016,North Dakota,ND,McLean,38055,President,Hillary Clinton,democrat,1081,5315,20190722
2016,North Dakota,ND,McLean,38055,President,Donald Trump,republican,3860,5315,20190722
2016,North Dakota,ND,McLean,38055,President,Other,NA,374,5315,20190722
2016,North Dakota,ND,Mercer,38057,President,Hillary Clinton,democrat,621,4682,20190722
2016,North Dakota,ND,Mercer,38057,President,Donald Trump,republican,3759,4682,20190722
2016,North Dakota,ND,Mercer,38057,President,Other,NA,302,4682,20190722
2016,North Dakota,ND,Morton,38059,President,Hillary Clinton,democrat,3080,15832,20190722
2016,North Dakota,ND,Morton,38059,President,Donald Trump,republican,11336,15832,20190722
2016,North Dakota,ND,Morton,38059,President,Other,NA,1416,15832,20190722
2016,North Dakota,ND,Mountrail,38061,President,Hillary Clinton,democrat,1220,4106,20190722
2016,North Dakota,ND,Mountrail,38061,President,Donald Trump,republican,2582,4106,20190722
2016,North Dakota,ND,Mountrail,38061,President,Other,NA,304,4106,20190722
2016,North Dakota,ND,Nelson,38063,President,Hillary Clinton,democrat,536,1717,20190722
2016,North Dakota,ND,Nelson,38063,President,Donald Trump,republican,1025,1717,20190722
2016,North Dakota,ND,Nelson,38063,President,Other,NA,156,1717,20190722
2016,North Dakota,ND,Oliver,38065,President,Hillary Clinton,democrat,119,1017,20190722
2016,North Dakota,ND,Oliver,38065,President,Donald Trump,republican,830,1017,20190722
2016,North Dakota,ND,Oliver,38065,President,Other,NA,68,1017,20190722
2016,North Dakota,ND,Pembina,38067,President,Hillary Clinton,democrat,681,3153,20190722
2016,North Dakota,ND,Pembina,38067,President,Donald Trump,republican,2208,3153,20190722
2016,North Dakota,ND,Pembina,38067,President,Other,NA,264,3153,20190722
2016,North Dakota,ND,Pierce,38069,President,Hillary Clinton,democrat,431,2071,20190722
2016,North Dakota,ND,Pierce,38069,President,Donald Trump,republican,1437,2071,20190722
2016,North Dakota,ND,Pierce,38069,President,Other,NA,203,2071,20190722
2016,North Dakota,ND,Ramsey,38071,President,Hillary Clinton,democrat,1505,5305,20190722
2016,North Dakota,ND,Ramsey,38071,President,Donald Trump,republican,3217,5305,20190722
2016,North Dakota,ND,Ramsey,38071,President,Other,NA,583,5305,20190722
2016,North Dakota,ND,Ransom,38073,President,Hillary Clinton,democrat,838,2359,20190722
2016,North Dakota,ND,Ransom,38073,President,Donald Trump,republican,1210,2359,20190722
2016,North Dakota,ND,Ransom,38073,President,Other,NA,311,2359,20190722
2016,North Dakota,ND,Renville,38075,President,Hillary Clinton,democrat,201,1293,20190722
2016,North Dakota,ND,Renville,38075,President,Donald Trump,republican,993,1293,20190722
2016,North Dakota,ND,Renville,38075,President,Other,NA,99,1293,20190722
2016,North Dakota,ND,Richland,38077,President,Hillary Clinton,democrat,2064,7592,20190722
2016,North Dakota,ND,Richland,38077,President,Donald Trump,republican,4767,7592,20190722
2016,North Dakota,ND,Richland,38077,President,Other,NA,761,7592,20190722
2016,North Dakota,ND,Rolette,38079,President,Hillary Clinton,democrat,2099,3755,20190722
2016,North Dakota,ND,Rolette,38079,President,Donald Trump,republican,1217,3755,20190722
2016,North Dakota,ND,Rolette,38079,President,Other,NA,439,3755,20190722
2016,North Dakota,ND,Sargent,38081,President,Hillary Clinton,democrat,694,1997,20190722
2016,North Dakota,ND,Sargent,38081,President,Donald Trump,republican,1088,1997,20190722
2016,North Dakota,ND,Sargent,38081,President,Other,NA,215,1997,20190722
2016,North Dakota,ND,Sheridan,38083,President,Hillary Clinton,democrat,95,787,20190722
2016,North Dakota,ND,Sheridan,38083,President,Donald Trump,republican,650,787,20190722
2016,North Dakota,ND,Sheridan,38083,President,Other,NA,42,787,20190722
2016,North Dakota,ND,Sioux,38085,President,Hillary Clinton,democrat,758,1232,20190722
2016,North Dakota,ND,Sioux,38085,President,Donald Trump,republican,260,1232,20190722
2016,North Dakota,ND,Sioux,38085,President,Other,NA,214,1232,20190722
2016,North Dakota,ND,Slope,38087,President,Hillary Clinton,democrat,43,430,20190722
2016,North Dakota,ND,Slope,38087,President,Donald Trump,republican,362,430,20190722
2016,North Dakota,ND,Slope,38087,President,Other,NA,25,430,20190722
2016,North Dakota,ND,Stark,38089,President,Hillary Clinton,democrat,1753,12322,20190722
2016,North Dakota,ND,Stark,38089,President,Donald Trump,republican,9755,12322,20190722
2016,North Dakota,ND,Stark,38089,President,Other,NA,814,12322,20190722
2016,North Dakota,ND,Steele,38091,President,Hillary Clinton,democrat,361,999,20190722
2016,North Dakota,ND,Steele,38091,President,Donald Trump,republican,538,999,20190722
2016,North Dakota,ND,Steele,38091,President,Other,NA,100,999,20190722
2016,North Dakota,ND,Stutsman,38093,President,Hillary Clinton,democrat,2498,10155,20190722
2016,North Dakota,ND,Stutsman,38093,President,Donald Trump,republican,6718,10155,20190722
2016,North Dakota,ND,Stutsman,38093,President,Other,NA,939,10155,20190722
2016,North Dakota,ND,Towner,38095,President,Hillary Clinton,democrat,305,1157,20190722
2016,North Dakota,ND,Towner,38095,President,Donald Trump,republican,733,1157,20190722
2016,North Dakota,ND,Towner,38095,President,Other,NA,119,1157,20190722
2016,North Dakota,ND,Traill,38097,President,Hillary Clinton,democrat,1241,3933,20190722
2016,North Dakota,ND,Traill,38097,President,Donald Trump,republican,2265,3933,20190722
2016,North Dakota,ND,Traill,38097,President,Other,NA,427,3933,20190722
2016,North Dakota,ND,Walsh,38099,President,Hillary Clinton,democrat,1167,4636,20190722
2016,North Dakota,ND,Walsh,38099,President,Donald Trump,republican,2995,4636,20190722
2016,North Dakota,ND,Walsh,38099,President,Other,NA,474,4636,20190722
2016,North Dakota,ND,Ward,38101,President,Hillary Clinton,democrat,5806,27412,20190722
2016,North Dakota,ND,Ward,38101,President,Donald Trump,republican,18636,27412,20190722
2016,North Dakota,ND,Ward,38101,President,Other,NA,2970,27412,20190722
2016,North Dakota,ND,Wells,38103,President,Hillary Clinton,democrat,419,2383,20190722
2016,North Dakota,ND,Wells,38103,President,Donald Trump,republican,1796,2383,20190722
2016,North Dakota,ND,Wells,38103,President,Other,NA,168,2383,20190722
2016,North Dakota,ND,Williams,38105,President,Hillary Clinton,democrat,1735,12807,20190722
2016,North Dakota,ND,Williams,38105,President,Donald Trump,republican,10069,12807,20190722
2016,North Dakota,ND,Williams,38105,President,Other,NA,1003,12807,20190722
2016,Ohio,OH,Adams,39001,President,Hillary Clinton,democrat,2326,11359,20190722
2016,Ohio,OH,Adams,39001,President,Donald Trump,republican,8659,11359,20190722
2016,Ohio,OH,Adams,39001,President,Other,NA,374,11359,20190722
2016,Ohio,OH,Allen,39003,President,Hillary Clinton,democrat,13294,45894,20190722
2016,Ohio,OH,Allen,39003,President,Donald Trump,republican,30487,45894,20190722
2016,Ohio,OH,Allen,39003,President,Other,NA,2113,45894,20190722
2016,Ohio,OH,Ashland,39005,President,Hillary Clinton,democrat,5740,24590,20190722
2016,Ohio,OH,Ashland,39005,President,Donald Trump,republican,17493,24590,20190722
2016,Ohio,OH,Ashland,39005,President,Other,NA,1357,24590,20190722
2016,Ohio,OH,Ashtabula,39007,President,Hillary Clinton,democrat,15577,40867,20190722
2016,Ohio,OH,Ashtabula,39007,President,Donald Trump,republican,23318,40867,20190722
2016,Ohio,OH,Ashtabula,39007,President,Other,NA,1972,40867,20190722
2016,Ohio,OH,Athens,39009,President,Hillary Clinton,democrat,16370,29443,20190722
2016,Ohio,OH,Athens,39009,President,Donald Trump,republican,11354,29443,20190722
2016,Ohio,OH,Athens,39009,President,Other,NA,1719,29443,20190722
2016,Ohio,OH,Auglaize,39011,President,Hillary Clinton,democrat,3980,23627,20190722
2016,Ohio,OH,Auglaize,39011,President,Donald Trump,republican,18658,23627,20190722
2016,Ohio,OH,Auglaize,39011,President,Other,NA,989,23627,20190722
2016,Ohio,OH,Belmont,39013,President,Hillary Clinton,democrat,8785,31122,20190722
2016,Ohio,OH,Belmont,39013,President,Donald Trump,republican,21108,31122,20190722
2016,Ohio,OH,Belmont,39013,President,Other,NA,1229,31122,20190722
2016,Ohio,OH,Brown,39015,President,Hillary Clinton,democrat,4353,19607,20190722
2016,Ohio,OH,Brown,39015,President,Donald Trump,republican,14573,19607,20190722
2016,Ohio,OH,Brown,39015,President,Other,NA,681,19607,20190722
2016,Ohio,OH,Butler,39017,President,Hillary Clinton,democrat,58642,173839,20190722
2016,Ohio,OH,Butler,39017,President,Donald Trump,republican,106976,173839,20190722
2016,Ohio,OH,Butler,39017,President,Other,NA,8221,173839,20190722
2016,Ohio,OH,Carroll,39019,President,Hillary Clinton,democrat,3154,13074,20190722
2016,Ohio,OH,Carroll,39019,President,Donald Trump,republican,9254,13074,20190722
2016,Ohio,OH,Carroll,39019,President,Other,NA,666,13074,20190722
2016,Ohio,OH,Champaign,39021,President,Hillary Clinton,democrat,4594,18104,20190722
2016,Ohio,OH,Champaign,39021,President,Donald Trump,republican,12631,18104,20190722
2016,Ohio,OH,Champaign,39021,President,Other,NA,879,18104,20190722
2016,Ohio,OH,Clark,39023,President,Hillary Clinton,democrat,23328,61429,20190722
2016,Ohio,OH,Clark,39023,President,Donald Trump,republican,35205,61429,20190722
2016,Ohio,OH,Clark,39023,President,Other,NA,2896,61429,20190722
2016,Ohio,OH,Clermont,39025,President,Hillary Clinton,democrat,26715,99121,20190722
2016,Ohio,OH,Clermont,39025,President,Donald Trump,republican,67518,99121,20190722
2016,Ohio,OH,Clermont,39025,President,Other,NA,4888,99121,20190722
2016,Ohio,OH,Clinton,39027,President,Hillary Clinton,democrat,4066,18675,20190722
2016,Ohio,OH,Clinton,39027,President,Donald Trump,republican,13838,18675,20190722
2016,Ohio,OH,Clinton,39027,President,Other,NA,771,18675,20190722
2016,Ohio,OH,Columbiana,39029,President,Hillary Clinton,democrat,12432,46201,20190722
2016,Ohio,OH,Columbiana,39029,President,Donald Trump,republican,31676,46201,20190722
2016,Ohio,OH,Columbiana,39029,President,Other,NA,2093,46201,20190722
2016,Ohio,OH,Coshocton,39031,President,Hillary Clinton,democrat,4013,15552,20190722
2016,Ohio,OH,Coshocton,39031,President,Donald Trump,republican,10785,15552,20190722
2016,Ohio,OH,Coshocton,39031,President,Other,NA,754,15552,20190722
2016,Ohio,OH,Crawford,39033,President,Hillary Clinton,democrat,4625,19237,20190722
2016,Ohio,OH,Crawford,39033,President,Donald Trump,republican,13611,19237,20190722
2016,Ohio,OH,Crawford,39033,President,Other,NA,1001,19237,20190722
2016,Ohio,OH,Cuyahoga,39035,President,Hillary Clinton,democrat,398271,603822,20190722
2016,Ohio,OH,Cuyahoga,39035,President,Donald Trump,republican,184211,603822,20190722
2016,Ohio,OH,Cuyahoga,39035,President,Other,NA,21340,603822,20190722
2016,Ohio,OH,Darke,39037,President,Hillary Clinton,democrat,4470,25484,20190722
2016,Ohio,OH,Darke,39037,President,Donald Trump,republican,20012,25484,20190722
2016,Ohio,OH,Darke,39037,President,Other,NA,1002,25484,20190722
2016,Ohio,OH,Defiance,39039,President,Hillary Clinton,democrat,5368,18192,20190722
2016,Ohio,OH,Defiance,39039,President,Donald Trump,republican,11688,18192,20190722
2016,Ohio,OH,Defiance,39039,President,Other,NA,1136,18192,20190722
2016,Ohio,OH,Delaware,39041,President,Hillary Clinton,democrat,40872,103860,20190722
2016,Ohio,OH,Delaware,39041,President,Donald Trump,republican,57568,103860,20190722
2016,Ohio,OH,Delaware,39041,President,Other,NA,5420,103860,20190722
2016,Ohio,OH,Erie,39043,President,Hillary Clinton,democrat,16057,37578,20190722
2016,Ohio,OH,Erie,39043,President,Donald Trump,republican,19648,37578,20190722
2016,Ohio,OH,Erie,39043,President,Other,NA,1873,37578,20190722
2016,Ohio,OH,Fairfield,39045,President,Hillary Clinton,democrat,24881,72913,20190722
2016,Ohio,OH,Fairfield,39045,President,Donald Trump,republican,44314,72913,20190722
2016,Ohio,OH,Fairfield,39045,President,Other,NA,3718,72913,20190722
2016,Ohio,OH,Fayette,39047,President,Hillary Clinton,democrat,2739,11162,20190722
2016,Ohio,OH,Fayette,39047,President,Donald Trump,republican,7995,11162,20190722
2016,Ohio,OH,Fayette,39047,President,Other,NA,428,11162,20190722
2016,Ohio,OH,Franklin,39049,President,Hillary Clinton,democrat,351198,581140,20190722
2016,Ohio,OH,Franklin,39049,President,Donald Trump,republican,199331,581140,20190722
2016,Ohio,OH,Franklin,39049,President,Other,NA,30611,581140,20190722
2016,Ohio,OH,Fulton,39051,President,Hillary Clinton,democrat,6069,21225,20190722
2016,Ohio,OH,Fulton,39051,President,Donald Trump,republican,13709,21225,20190722
2016,Ohio,OH,Fulton,39051,President,Other,NA,1447,21225,20190722
2016,Ohio,OH,Gallia,39053,President,Hillary Clinton,democrat,2628,12931,20190722
2016,Ohio,OH,Gallia,39053,President,Donald Trump,republican,9822,12931,20190722
2016,Ohio,OH,Gallia,39053,President,Other,NA,481,12931,20190722
2016,Ohio,OH,Geauga,39055,President,Hillary Clinton,democrat,17569,49941,20190722
